fecha,tipo_de_cambio_de_compra_promedio_del_mes,tipo_de_cambio_de_venta_promedio_del_mes,ipc_variacion_interanual,cafe_valor_exportado,banano_valor_exportado,azucar_valor_exportado,deuda_total_pib,deuda_interna_bruta_pib,deuda_externa_pib,tasa_de_interes_activa_nominal_en_mn,tasa_de_interes_pasiva_nominal_en_mn,tasa_de_interes_activa_real_en_mn,tasa_de_interes_pasiva_real_en_mn,itcer_con_usa_variacion_interanual,itcer_global_variacion_interanual,itcer_con_la_region_capard_variacion_interanual,itcer_con_el_resto_del_mundo_variacion_interanual,imae_variacion_interanual,imae_variacion_interanual_2,base_monetaria_amplia,base_monetaria_restringida,agregado_monetario_m2,agregado_monetario_m1,exportaciones_totales,tasa_de_politica_monetaria,hidrocarburos_valor_importado
2015-09-01,7.67,7.7,1.88,-32.27041473784893,0,-37.24128734911098,25.17,17.99,11.91,13.13,5.49,11.05,3.55,-2.31,-7.19,-3.54,-8.3,4.8,5.06,3.807069617862169,7.8372972186082634,10.627165067170274,11.238045694610754,-8.119409654543919,3.25,-23.570905420014476
2015-10-01,7.66,7.69,2.23,-12.990322086926165,0,-79.52905968727539,25.27,18.15,11.9,13.12,5.49,10.65,3.19,-1.54,-5.54,-2.28,-6.54,4.39,4.54,3.806568656340481,7.493024117874469,10.455792044837509,10.827579871889803,-6.82815074164056,3,-36.82917466121695
2015-11-01,7.63,7.66,2.51,-29.857780020351356,0,-32.90294512251779,24.84,17.79,11.86,13.12,5.5,10.35,2.91,-1.67,-5.78,-2.79,-6.7,4.05,3.74,4.424936073503183,9.666051231284811,11.175793641355547,11.387200135925823,-6.498348824913069,3,-23.12660396409747
2015-12-01,7.6,7.63,3.07,11.49373974470378,0,-97.72334202986706,25.36,17.95,12.04,13.06,5.43,9.7,2.29,-2.39,-5.81,-3.29,-6.6,2.61,2.92,2.251446522406475,9.173606654143285,10.745051517877258,10.762442199900946,-12.350527803412348,3,-61.359633953020065
2016-01-01,7.63,7.67,4.38,-22.263592537746835,12.506936385729794,-3.9129007451293774,24.12,17.21,11.27,13.08,5.5,8.34,1.08,-2.79,-6.59,-3.76,-7.55,1.83,2.36,9.519526227207464,13.314688931221141,7.25450127213314,5.878701699653988,-5.313877767284403,3,-26.614270166886378
2016-02-01,7.65,7.68,4.27,-0.6789791754997943,11.110080037422954,-37.23351630908898,24.33,17.43,11.25,13.07,5.5,8.44,1.18,-2.87,-5.89,-3.42,-6.74,2.15,2.15,4.450501667806783,11.151732748902532,9.015205800415238,8.133122701313411,-4.956438765351301,3,-37.91197387498784
2016-03-01,7.7,7.73,4.26,-19.477537995521654,4.009876229832354,72.4344911443863,24.61,17.69,11.22,13.11,5.49,8.49,1.18,-2.15,-3.64,-3.08,-3.9,1.08,2.25,1.9437425710544076,9.085422863243231,9.06712173258466,8.224223723272672,-6.8246881150230365,3,-15.675080710467792
2016-04-01,7.71,7.75,4.09,6.9491189673419385,1.4266491869798337,-8.209201223016382,23.98,17.15,11.2,13.13,5.48,8.69,1.34,-2.55,-3.99,-3.71,-4.16,4.29,2.44,1.5697505777877652,6.469341391539274,7.909994211952842,6.5851591107074725,-0.043744532631073696,3,-1.673949787952722
2016-05-01,7.63,7.66,4.36,-19.90272104213444,3.2409824955906608,-41.93387751686242,24.94,17.18,12.22,13.15,5.48,8.43,1.08,-3.63,-5.69,-4.75,-6.07,4.17,2.52,4.377256759531711,10.527178825755712,8.04342441123449,6.8893904755563895,-8.466350946646184,3,-35.57887847693459
2016-06-01,7.62,7.66,4.43,-0.9533438988129639,23.999298644355527,-20.562911011665985,25.27,17.54,12.21,13.14,5.46,8.34,0.98,-3.39,-5.46,-4.72,-5.78,2.74,2.43,3.3932736104851813,4.967293060864897,6.8399136327771615,3.306097339588554,-1.4159528603634897,3,14.650927738776875
2016-07-01,7.58,7.61,4.62,10.603397304501083,-1.8536927770957057,-100.88498783065903,25.88,18.33,12.15,13.11,5.46,8.12,0.8,-4.29,-5.59,-5.47,-5.72,0.6,2.28,3.468253131228316,10.052878688722444,7.471324866686757,4.69879670779676,-13.347219125103305,3,-84.0562515263163
2016-08-01,7.52,7.55,4.74,4.463215402076859,21.901201372265877,45.187869830727756,25.54,18.02,12.12,13.1,5.47,7.98,0.7,-4.96,-5.37,-6.35,-5.15,2.66,2.23,5.484064892831952,9.43156873879225,6.978778097876415,4.321056009580637,1.154642667163408,3,18.255764249416018
2016-09-01,7.51,7.54,4.56,30.238272338806294,5.066585744678598,22.088226964347733,26.03,18.62,12.11,13.12,5.48,8.19,0.88,-5.06,-5.75,-6.83,-5.5,2.94,2.39,6.311488550725031,11.098838840864467,7.0484555849832375,4.378139699116446,2.545283446809865,3,19.68472928183216
2016-10-01,7.48,7.51,4.76,12.913191346503794,-11.748709010820324,-46.78837098108555,26.14,18.85,12.05,13.1,5.49,7.96,0.7,-5.31,-6.68,-7.82,-6.4,1.75,2.8,9.215886330182066,17.187388580209273,7.322495099801429,5.797597969251456,-15.152785980255334,3,2.8485261726588718
2016-11-01,7.49,7.52,4.67,11.885364746724436,18.545876191680975,3.4296333384471023,25.81,18.6,12.13,13.08,5.49,8.03,0.78,-4.61,-6.63,-7.24,-6.53,3.17,3.37,11.651897184227522,10.339948176329017,7.165050088548952,6.047011388280232,8.223140549090502,3,1.497939574237428
2016-12-01,7.49,7.52,4.23,-3.8602666162038,7.116184207664,83.09616823700327,25.22,18.05,12.13,13.03,5.44,8.44,1.16,-3.51,-5.84,-6.48,-5.74,4.7,3.93,9.744484985491297,9.976906177650058,7.532118453510073,6.549678771794198,18.094743719342343,3,46.92653753583444
2017-01-01,7.5,7.53,3.83,1.7606491158750792,20.513673823075116,-0.3142087672739713,24,17.47,11.14,13.05,5.45,8.88,1.56,-3.01,-5.2,-6.07,-5.01,5.19,4.29,17.159373111933007,11.62938741592452,9.0972232640258,9.578140053650586,5.291127226860937,3,49.70101557191447
2017-02-01,7.39,7.42,3.96,13.182671682764635,16.96035561396925,20.06591981036694,23.87,17.44,11.09,13.05,5.45,8.75,1.44,-4.56,-6.27,-7.46,-5.98,4.38,4.31,10.960376506749903,8.373242458902652,7.3096471250615025,6.201171458040022,11.186902925504505,3,27.582488396744154
2017-03-01,7.34,7.37,4,30.133912040024757,14.493026630583028,9.502925075358792,24.66,18.28,11.03,13.08,5.44,8.73,1.39,-6.16,-7.99,-8.58,-7.87,4.48,4.06,9.027324620268473,10.03214339368057,6.958989369276303,5.216276207604764,14.658894722619564,3,27.406836708307036
2017-04-01,7.32,7.35,4.09,2.220158007919615,-1.928390144070402,22.711778428042173,24.73,18.42,10.98,13.08,5.42,8.64,1.28,-6.83,-8.63,-9.02,-8.57,2.16,3.72,10.06176580935989,12.120538187750007,7.130972851516404,5.2230991486808875,3.53553183344113,3,29.924289485285716
2017-05-01,7.32,7.35,3.93,22.332948169709788,15.834132179381655,1.8909347026075274,24.47,18.39,10.97,13.04,5.41,8.76,1.42,-5.93,-7.01,-8.19,-6.7,2.34,3.52,12.749867789387359,12.095285696966407,7.623855921914746,6.952518469657676,6.462032407434304,3,-8.44046813010344
2017-06-01,7.32,7.35,4.36,18.872901636879202,11.882809040358788,-14.30073813292827,25.55,18.85,11.65,13.05,5.4,8.32,0.99,-6.44,-6.55,-8.19,-6.1,2.81,3.39,9.195146178175051,11.953854923286045,7.614924446328253,7.156931877291051,0.38917044725597094,3,-5.721857778672224
2017-07-01,7.28,7.32,5.22,7.68722081444313,27.231415001869543,70.56036166839274,26.07,19.59,11.6,13.06,5.37,7.45,0.14,-7.11,-6.82,-8.89,-6.22,3.99,3.21,12.579759864589057,11.11666760826644,7.8905976806549205,7.6514741541839015,7.039688973319436,3,51.66451849835667
2017-08-01,7.26,7.29,4.72,10.981486600720647,2.3874524519135853,20.00440069820244,26.38,20.04,11.56,13.06,5.35,7.97,0.6,-6.03,-5.54,-7.82,-4.87,3.17,2.91,11.62598061158615,6.93877502187501,8.108864415870087,7.42513156072242,0.21361523666296733,3,1.428229499600242
2017-09-01,7.29,7.32,4.36,16.115762738791606,-1.8917159132205263,-77.34643307737979,26.29,19.96,11.5,13.05,5.35,8.33,0.95,-4.91,-3.88,-6.63,-3.06,2.12,2.49,13.768999086451394,10.096644935593524,8.414025748635723,8.259234501429447,0.17935079836002288,3,-16.719180180889293
2017-10-01,7.32,7.36,4.2,45.36672099260417,19.68351200102534,-10.058965952957344,26.72,20.34,11.51,13.08,5.33,8.52,1.08,-4.1,-3.58,-5.34,-3.08,3.11,2.02,13.776858110314905,10.089325388498693,8.760633089825198,8.83758776683159,18.337882561490737,3,20.715068140818804
2017-11-01,7.31,7.35,4.69,14.667421806371728,7.61646931826041,-27.46559397487558,26.88,20.83,11.49,13.05,5.32,7.98,0.6,-4.66,-3.04,-5.63,-2.28,1.78,1.67,13.633305821436714,12.580975633905034,8.699012483530488,8.383704294239003,2.4983950432933,2.75,9.166457977686182
2017-12-01,7.32,7.36,5.68,-6.985382720091637,-2.2561811952281907,-45.40572308028956,26.02,20.15,11.42,13,5.28,6.93,-0.38,-5.49,-3.1,-5.91,-2.27,1.63,1.6,16.688775066411488,10.838956614032291,8.605229634394185,7.909342023593702,-9.374137510632341,2.75,36.61951586452048
2018-01-01,7.33,7.36,4.71,3.671566028024875,-15.45872895596756,4.9245630370927,26,20.3,11.15,13.07,5.27,7.98,0.53,-4.78,-1.47,-5.3,-0.17,1.89,1.88,6.28875247612708,7.011663128935375,8.495670088518992,8.188808986427176,0.04549590615328114,2.75,11.086000554563125
2018-02-01,7.34,7.38,4.15,-10.736919902614428,1.7593868401048596,-34.48891824520466,26.09,20.44,11.14,13.05,5.27,8.54,1.07,-2.43,0.66,-3.16,1.95,2.79,2.55,15.656241684470196,10.922793753557691,8.768666703175931,8.334264665453794,-1.465031817047624,2.75,19.90674887059356
2018-03-01,7.38,7.41,4.14,-9.82908079424627,0.38162783130175626,-21.66363828483746,26.07,20.54,11.12,13.01,5.25,8.52,1.06,-1.24,1.27,-2.15,2.43,2.99,3.45,17.33724168071813,9.925596695580374,8.713055159431704,8.627046832665108,-2.0073157951989273,2.75,-4.5206010898805715
2018-04-01,7.39,7.42,3.92,-4.781004349352269,5.937349348900156,-41.04293325833552,26.47,21.08,11.09,13.02,5.25,8.76,1.28,-0.42,1.71,-1.46,2.79,4.28,4.22,17.761829369533366,11.771683978276926,9.425363868136749,10.491490704833417,-0.33844559011564357,2.75,-1.5262514161968888
2018-05-01,7.43,7.46,4.09,5.195704940667678,7.328211854366007,-39.06115501603216,26.21,20.87,11.07,12.98,5.22,8.54,1.09,0.19,0.84,-1.02,1.48,4.51,4.56,15.259916586301436,4.126509815784907,8.42084336097475,7.3027367677001465,-2.1915286838450676,2.75,73.02934347955379
2018-06-01,7.47,7.5,3.79,-1.821966043630141,2.1927004310121845,-86.35771070697054,26.28,21.05,11.05,12.94,5.21,8.82,1.37,1.08,0.41,-0.37,0.7,4.13,4.42,15.752030349211843,9.013020871556776,8.5661901864583,7.37763825214337,0.641595121253058,2.75,40.00808451628046
2018-07-01,7.47,7.5,2.61,-20.432695909069665,-2.2972258603754625,-43.524099343232734,27.04,21.92,11.02,12.96,5.17,10.09,2.5,2.86,1.99,1.43,2.21,3.8,4.01,13.513582729934548,5.854765740547485,8.02516457640614,6.563518562974835,-0.7976997761417692,2.75,-17.566089389494444
2018-08-01,7.49,7.52,3.36,-15.271960553728015,7.245935462901532,-49.51415986932703,26.93,21.47,11.34,12.92,5.15,9.24,1.73,2.56,1.14,1.49,1.06,3.35,3.61,12.614872192302862,8.93043691828801,7.966208168678968,6.931027755953956,4.951723474868874,2.75,52.239396910261604
2018-09-01,7.65,7.68,4.55,-40.78890962266017,13.068808921943198,64.42455025905649,26.27,20.86,11.3,12.87,5.13,7.96,0.55,2.67,1.07,1.64,0.93,2.75,3.33,12.824988852821129,8.44745467827881,8.375042164214541,8.011330531080496,-0.011946717653543715,2.75,14.693221117758348
2018-10-01,7.71,7.74,4.34,-37.79071640445064,2.7107047079131696,-32.56950763609807,26.16,20.86,11.26,12.85,5.11,8.16,0.74,3.42,2.16,1.74,2.34,3.69,3.16,6.850169825426455,7.047735188414883,8.078561449480937,6.976276419288396,0.7719336577139302,2.75,27.402725371085435
2018-11-01,7.68,7.71,3.15,-41.559690703857164,-3.936276431046526,-32.61179206801739,26.86,21.66,11.24,12.81,5.09,9.37,1.88,4.04,2,1.73,2.13,3.57,3.12,3.5770020840631744,7.678146824286358,8.18091984499798,7.343485279046824,-1.7981120694613217,2.75,10.238210690356553
2018-12-01,7.71,7.75,2.31,-0.9519760340595873,12.035955522840824,0.7685427412443602,25.9,20.68,11.23,12.72,5.05,10.17,2.68,4.92,2.91,2.48,3.09,2.22,3.22,4.923394691003047,10.51176034867325,8.237567292510661,7.734961991744349,1.343353907917777,2.75,-51.698124541264704
2019-01-01,7.71,7.75,4.1,-15.214991523178156,25.19935166309284,-88.328832607053,25.63,20.64,10.67,12.74,5.05,8.29,0.91,2.71,0.6,0.05,0.85,3.54,3.44,12.116029180428889,10.735246010406918,10.970244636074789,12.244917463550387,-2.7203152763993543,2.75,-26.38338039724042
2019-02-01,7.71,7.75,4.46,8.513133396584482,1.177045559891532,-42.747323366140265,25.51,20.71,10.6,12.77,5.03,7.96,0.55,2.09,-0.4,-0.62,-0.26,4.19,3.72,4.996724233549976,6.601043513924765,8.517334620716888,8.567679350391622,-3.742549260600647,2.75,21.871295139530744
2019-03-01,7.67,7.71,4.17,-6.371895657486171,14.980754653351891,-5.690489628250006,25.85,21.21,10.55,12.79,5.02,8.27,0.81,1.67,-0.91,-0.89,-0.84,3.58,3.93,5.117899564651296,9.237527002649948,8.63465316517491,8.566597017411226,-0.07512442836183908,2.75,12.410200835793184
2019-04-01,7.62,7.66,4.75,-8.538641725605611,1.5927526696101424,3.601556430724173,25.75,21.34,10.49,12.75,5.01,7.63,0.25,0.41,-2.08,-1.76,-2.11,3.69,4.02,6.70480262685107,8.06239706595644,8.506587066587379,8.23797251520002,-2.749609371142281,2.75,25.14901448565814
2019-05-01,7.65,7.69,4.54,-1.678147696200405,-7.556574593479848,-14.772739009794478,27.17,21.25,12.03,12.74,5.1,7.85,0.54,0.31,-1.24,-1.16,-1.19,4.13,3.94,6.2281131411104695,9.536588327519269,9.45592219541318,10.639600211739086,-0.9028932728349481,2.75,-26.03728930825664
2019-06-01,7.68,7.72,4.8,-5.809037161278585,-1.5128881596300658,80.10718238366854,27.54,21.76,12.01,12.75,5.08,7.59,0.27,-0.23,-1.03,-1.49,-0.81,3.33,3.79,6.8752919878837915,10.905170701576772,9.721146146610415,10.855748582876323,4.884792074647848,2.75,-15.18320439885823
2019-07-01,7.66,7.69,4.37,1.0980502483444177,11.291091883238291,20.152796083826985,27.4,21.79,11.96,12.77,5.03,8.05,0.63,0.02,-0.84,-1.07,-0.68,3.79,3.59,8.573373437083553,12.807065469674761,10.046790682481621,11.318972541545413,2.1023282678034327,2.75,44.243550234437734
2019-08-01,7.65,7.69,3.01,-6.212514296223448,-4.140257887157617,49.6056093498658,27.89,22.42,11.92,12.79,5,9.49,1.93,0.91,-0.55,-0.19,-0.58,3.33,3.43,7.82775186317064,11.22790589626863,10.214443023133235,11.46216214656981,2.3764121946803662,2.75,-23.753385149705597
2019-09-01,7.69,7.73,1.8,16.829518721342307,-4.59821261431026,6.153342487528057,27.61,22.17,11.87,12.78,4.99,10.78,3.13,0.48,-1.04,-0.7,-1.06,4.43,3.54,8.152441691081869,11.163791913545928,10.347548523943928,11.63902436623907,4.656889029583411,2.75,-11.264877057919964
2019-10-01,7.74,7.77,2.17,-0.4301081899390713,5.1725611781756164,149.95479083606617,27.52,22.21,11.85,12.7,4.96,10.31,2.73,0,-1.04,-1.23,-0.91,3.68,3.92,11.800475077010475,9.409183435775681,10.838072099906881,12.389343516924356,2.018406564312425,2.75,-10.977412628569283
2019-11-01,7.68,7.72,2.92,9.14144323672641,-5.818861586009216,43.84385463186402,27.83,22.59,11.83,12.67,4.95,9.47,1.97,-0.77,-0.82,-1.34,-0.58,4.62,4.21,13.419001007294717,12.267416960898991,10.941167913115812,12.155026006417557,6.418954189829318,2.75,18.123183103191387
2019-12-01,7.67,7.7,3.41,-4.718276108206565,6.609011182899049,17.772284666630345,27.45,22.11,11.82,12.64,4.91,8.93,1.45,-1.64,-1.62,-2.09,-1.39,4.08,3.85,14.089787949037458,11.217621762921937,11.267386923641354,12.71630557123622,9.659318321813615,2.75,14.372764913347957
2020-01-01,7.67,7.71,1.78,25.405241601916906,-3.6752718687551145,56.74524953962221,28.31,23.09,11.73,12.65,4.87,10.68,3.03,0.16,0.32,-0.05,-0.27,4.58,2.34,24.68043296905673,26.521165480677134,16.933097706988853,22.50084585912262,16.54708664420994,2.75,23.612066333155646
2020-02-01,7.63,7.67,1.24,-0.14903132415584608,14.461771916853472,26.91991384932897,28.65,23.6,11.65,12.68,4.84,11.3,3.56,-0.04,-0.31,-0.19,-1.04,2.55,-0.3,15.283011179117345,15.904783412416812,11.285933454295716,12.354896265349424,14.322757832178823,2.75,-4.103619290483085
2020-03-01,7.67,7.71,1.77,-5.58716819609355,-2.8870433998243072,-12.640236783621361,27.77,22.66,11.6,12.64,4.82,10.68,3,-0.21,-2.25,-0.19,-3.53,-3.53,-3.54,14.745176348974987,13.866936293121057,11.384606999405023,12.928189928634382,-5.891166984126617,2,-43.80002476834619
2020-04-01,7.69,7.73,1.88,25.147677912142807,0.7346910623926561,20.4856553394829,29.34,22.96,13.5,12.62,4.74,10.54,2.81,-0.67,-3.79,-0.47,-5.43,-8.94,-6.28,11.51429136091231,12.641642318698132,11.400503454589561,13.715044259506826,-10.47194395957849,2,-157.2142209406437
2020-05-01,7.68,7.71,1.8,-7.009237682036851,-2.2971795615434054,31.31264859027958,30.61,24.27,13.48,12.66,4.73,10.66,2.88,-1.31,-3.78,-1.47,-5.12,-10.1,-7.49,14.314269349734232,19.564353911095722,10.491345379249495,12.07430929032185,-7.214666279717807,2,-93.93261444283753
2020-06-01,7.68,7.71,2.39,-11.747332917118758,4.309583015969842,-67.23079655264863,31,24.82,13.46,12.65,4.68,10.02,2.24,-1.73,-3.4,-2.31,-4.38,-7.6,-6.77,18.626672820294132,17.90144685290489,12.247873834500389,16.01127333477237,-22.12289723955756,1.75,-71.04583268583112
2020-07-01,7.68,7.71,2.88,-7.67625074485645,-1.2285166794577584,-53.1314004560671,31.71,25.88,13.43,12.46,4.6,9.31,1.67,-1.53,-3.4,-2.79,-4.24,-4.24,-4.51,16.59962385891678,16.55428742097218,13.505295478621981,18.740112744218962,-0.9411319191477752,1.75,-73.82102576043215
2020-08-01,7.69,7.72,4.19,-26.080441646575416,-6.667365256467761,-98.34734119813606,32.09,26.6,13.39,12.48,4.56,7.96,0.36,-2.3,-3.27,-4.3,-3.6,-1.08,-1.74,17.132040397815196,20.69123247902578,14.416906984889621,19.940517060975793,-6.444806842166706,1.75,-55.25984065202172
2020-09-01,7.74,7.78,4.97,-7.497265011507581,3.654328055653977,-66.8997198019341,31.69,26.73,13.33,12.48,4.51,7.16,-0.43,-2.78,-3.18,-4.5,-3.44,1.02,0.52,21.083906538001962,18.154909501653904,15.717548912346402,22.145906160093354,1.9536503014570883,1.75,-46.24200010356372
2020-10-01,7.76,7.8,5.34,11.842140146165603,-16.88934827790689,-94.41485708041739,33.07,28.18,13.42,12.33,4.46,6.63,-0.84,-3.64,-3.93,-4.92,-4.29,2.86,1.8,25.600677354442425,20.471602544649592,16.63238509177294,23.826678792632805,4.148859120373682,1.75,-39.96656817507889
2020-11-01,7.77,7.81,5.46,-27.781762748086702,-6.178486911117176,-163.79935460469676,32.37,27.64,13.41,12.32,4.42,6.5,-0.99,-3.02,-2.84,-4.41,-3.02,1.64,2.33,24.024034498993707,20.436385409381685,16.984537141801326,24.7399449336001,-3.609297437878567,1.75,-33.44508048381716
2020-12-01,7.78,7.82,4.82,-23.52954834946881,-11.463185965134937,0.299564494173854,31.17,26.29,13.47,12.33,4.35,7.16,-0.45,-1.89,-1.05,-3.28,-1.06,4.31,2.81,22.915548394325924,20.20860430863074,16.995034910779694,23.671805037540317,9.048003033953034,1.75,-4.361498283644405
2021-01-01,7.77,7.81,5.24,-22.571196130066753,-0.8664761003241317,32.3594747545366,29.93,25.63,12.09,12.34,4.32,6.75,-0.87,-2.42,-3.23,-3.26,-3.09,1.62,3.94,0.24418836089470375,11.173426815306797,8.962951032635935,10.842651686082228,-0.576027017314118,1.75,2.1962137178966223
2021-02-01,7.72,7.76,6,-7.588779177096772,-13.12663859936709,7.958182659244795,29.84,25.76,12.04,12.32,4.29,5.96,-1.61,-2.9,-3.6,-3.57,-3.49,2.81,6.12,23.6173667688508,20.876294207455715,17.04689162556363,23.637494497982026,-0.0969556019329687,1.75,-17.76767584904766
